din_instante,vento_10m_ms,vento_100m_ms,ssrd_wm2,hora
2024-01-19 12:00:00,3.659376191431704,4.561585031614526,360.3931944444444,12
2024-01-19 13:00:00,3.723137885220499,4.549131590393755,525.9340625,13
2024-01-19 14:00:00,3.74076477889499,4.53841061110885,664.2323611111111,14
2024-01-19 15:00:00,3.723396615244267,4.503778260538211,746.3893055555556,15
2024-01-19 16:00:00,3.684353469517596,4.45318499127738,770.1405555555556,16
2024-01-19 17:00:00,3.646254984774189,4.412441658220819,745.0169444444444,17
2024-01-19 18:00:00,3.623360788967682,4.398570466146517,655.4458333333333,18
2024-01-19 19:00:00,3.6047950520152816,4.397802375580846,528.3937847222222,19
2024-01-19 20:00:00,3.5890845932341335,4.421715020922654,374.9995833333333,20
2024-01-19 21:00:00,3.5406116341602574,4.473037285131449,217.82539930555555,21
2024-01-19 22:00:00,3.507622983631459,4.680327355357787,92.52307291666666,22
2024-01-19 23:00:00,3.533260268693879,4.844342329667751,24.775496961805555,23
2024-01-20 00:00:00,3.5950654209802484,4.986798057604773,1.7657602267795138,0
2024-01-20 01:00:00,3.6224332089454747,5.05864120088875,4.5905779633257125e-05,1
2024-01-20 02:00:00,3.6161378699183433,5.070100150636684,0.0,2
2024-01-20 03:00:00,3.5879409708138756,5.0371020572487115,0.0,3
2024-01-20 04:00:00,3.5529923347944576,4.987951885544858,0.0,4
2024-01-20 05:00:00,3.5163165445912545,4.927501017660019,0.0,5
2024-01-20 06:00:00,3.4841723873990333,4.870618840188097,0.0,6
2024-01-20 07:00:00,3.474459558137644,4.84276934066649,0.0,7
2024-01-20 08:00:00,3.469117184782638,4.8215228685401685,0.5052261352539062,8
2024-01-20 09:00:00,3.482078141906788,4.81594249505391,14.872889539930556,9
2024-01-20 10:00:00,3.6198808992443614,4.917356187388762,76.51017361111111,10
2024-01-20 11:00:00,3.6933325685424263,4.795613280234073,198.08935763888888,11
2024-01-20 12:00:00,3.763765580804258,4.7165082206278734,366.0942361111111,12
2024-01-20 13:00:00,3.829113562763538,4.6957010235679375,537.3009375,13
2024-01-20 14:00:00,3.8789715993586498,4.730260939317541,664.9271527777778,14
